reseller_id,onboarding_date,city_tier,total_gmv,orders_last_30_days,avg_order_value,category_focus,social_shares,buyer_network_size,return_rate,days_since_last_sale,completed_onboarding_training,engagement_score,monetization_score,churn_risk_score,reseller_segment_fixed
4302,6/26/2023,Tier2,5451,0,577,Fashion,0,2,0.06,98,FALSE,0,46,49,Ghost Reseller
4303,3/4/2023,Tier3,7347,2,359,Home,42,13,0.15,8,FALSE,13,38,29,Niche Specialist
4304,10/10/2023,Tier2,3000,0,521,Fashion,1,0,0.1,350,TRUE,40,41,97,Low-Engagement Reseller
4305,2/27/2023,Tier4+,3021,2,697,Mixed,12,0,0.09,17,FALSE,4,47,30,Low-Engagement Reseller
4306,7/28/2023,Tier3,2904,0,708,Home,4,0,0.11,326,FALSE,1,47,93,Niche Specialist
4307,9/22/2024,Tier2,1802,2,307,Mixed,176,48,0.07,3,FALSE,53,32,28,Low-Engagement Reseller
4308,7/2/2024,Tier3,2400,0,534,Fashion,2,0,0.14,94,FALSE,1,40,48,Low-Engagement Reseller
4309,8/21/2024,Tier3,7315,3,487,Fashion,179,55,0.1,10,FALSE,54,44,27,Social Catalyst
4310,3/15/2024,Tier2,2387,0,372,Home,0,2,0.13,294,TRUE,40,34,86,Niche Specialist
4311,12/17/2024,Tier2,3150,2,748,Home,45,12,0.12,10,FALSE,14,49,29,Niche Specialist
4312,10/10/2023,Tier3,2565,0,508,Beauty,5,4,0.1,94,FALSE,2,40,48,Niche Specialist
4313,3/15/2023,Tier2,1723,0,403,Fashion,3,0,0.14,228,TRUE,41,34,74,Low-Engagement Reseller
4314,12/8/2024,Tier3,2417,0,537,Fashion,0,1,0.06,212,FALSE,0,41,71,Low-Engagement Reseller
4315,11/8/2024,Tier4+,2716,2,472,Fashion,83,23,0.06,24,TRUE,65,39,32,Social Catalyst
4316,7/15/2023,Tier3,1429,2,317,Fashion,190,59,0.14,30,FALSE,57,31,33,Social Catalyst
4317,1/26/2023,Tier2,3766,1,455,Fashion,93,30,0.13,19,FALSE,28,38,32,Social Catalyst
4318,2/21/2023,Tier3,1469,0,475,Fashion,0,0,0.14,130,TRUE,40,36,55,Low-Engagement Reseller
4319,9/15/2024,Tier3,8098,0,583,Beauty,1,1,0.1,66,TRUE,40,48,43,Ghost Reseller
4320,10/14/2024,Tier4+,6879,1,427,Beauty,126,43,0.06,14,FALSE,38,42,31,Niche Specialist
4321,1/10/2024,Tier2,9211,1,354,Home,96,29,0.08,28,TRUE,69,41,34,Niche Specialist
4322,11/8/2023,Tier4+,5528,1,309,Fashion,169,47,0.1,14,TRUE,91,35,31,Social Catalyst
4323,11/23/2024,Tier2,1507,1,499,Home,194,58,0.09,15,FALSE,58,38,31,Low-Engagement Reseller
4324,5/4/2024,Tier3,7449,0,455,Fashion,1,1,0.12,75,TRUE,40,42,44,Ghost Reseller
4325,2/21/2024,Tier4+,10934,5,749,Mixed,50,20,0.09,12,FALSE,15,57,25,Super-Spreader
4326,8/7/2024,Tier4+,2743,2,531,Fashion,134,41,0.13,23,FALSE,40,40,31,Social Catalyst
4327,9/6/2024,Tier2,9403,0,375,Fashion,3,0,0.1,269,TRUE,41,41,82,Ghost Reseller
4328,3/28/2024,Tier2,2002,0,344,Home,2,4,0.13,261,FALSE,1,32,80,Niche Specialist
4329,8/27/2023,Tier2,11640,1,651,Beauty,96,25,0.12,0,TRUE,69,54,29,Niche Specialist
4330,9/5/2023,Tier3,1457,0,425,Fashion,2,6,0.14,358,TRUE,41,35,99,Low-Engagement Reseller
4331,4/13/2023,Tier2,13298,0,460,Beauty,0,0,0.08,97,TRUE,40,49,49,Ghost Reseller
4332,6/29/2023,Tier4+,2885,0,306,Home,5,5,0.14,221,FALSE,2,32,72,Niche Specialist
4333,12/8/2023,Tier3,2566,1,547,Fashion,69,16,0.11,18,FALSE,21,41,32,Social Catalyst
4334,2/11/2023,Tier3,1696,0,733,Fashion,0,1,0.09,289,FALSE,0,47,85,Low-Engagement Reseller
4335,11/2/2023,Tier2,26285,0,642,Fashion,4,1,0.13,80,FALSE,1,68,45,Ghost Reseller
4336,4/16/2024,Tier3,9197,0,788,Fashion,1,5,0.08,97,FALSE,0,57,49,Ghost Reseller
4337,11/29/2024,Tier4+,2800,0,479,Fashion,4,0,0.09,358,FALSE,1,39,99,Low-Engagement Reseller
4338,5/11/2024,Tier4+,1216,0,552,Mixed,2,0,0.08,335,FALSE,1,40,94,Low-Engagement Reseller
4339,9/24/2023,Tier4+,3412,0,626,Beauty,5,5,0.05,288,TRUE,42,46,85,Niche Specialist
4340,6/24/2024,Tier2,3541,0,600,Mixed,3,0,0.05,202,TRUE,41,45,69,Low-Engagement Reseller
4341,8/13/2024,Tier3,6400,5,728,Fashion,157,45,0.14,30,TRUE,87,51,28,Social Catalyst
4342,3/7/2024,Tier3,1039,0,402,Fashion,1,5,0.06,144,FALSE,0,35,58,Low-Engagement Reseller
4343,6/3/2024,Tier3,4412,16,668,Mixed,46,11,0.15,20,FALSE,14,46,10,Low-Engagement Reseller
4344,12/12/2024,Tier4+,1053,0,364,Fashion,0,0,0.12,348,TRUE,40,32,97,Low-Engagement Reseller
4345,1/25/2023,Tier4+,1078,0,486,Fashion,3,0,0.14,296,FALSE,1,37,87,Low-Engagement Reseller
4346,5/19/2024,Tier3,27538,2,369,Fashion,92,29,0.05,28,FALSE,28,60,32,Social Catalyst
4347,10/19/2023,Tier3,9463,4,321,Mixed,40,17,0.11,4,FALSE,12,39,25,Low-Engagement Reseller
4348,11/18/2023,Tier4+,3690,0,513,Beauty,1,0,0.12,101,TRUE,40,41,49,Niche Specialist
4349,5/8/2024,Tier3,10877,5,732,Home,134,41,0.13,7,FALSE,40,56,24,Super-Spreader
4350,10/31/2024,Tier4+,5862,1,517,Fashion,68,23,0.06,7,TRUE,60,44,30,Social Catalyst
4351,12/28/2024,Tier4+,961,2,475,Home,61,22,0.13,24,TRUE,58,36,32,Low-Engagement Reseller
4352,11/2/2023,Tier3,1255,2,428,Home,152,44,0.06,29,TRUE,86,36,33,Low-Engagement Reseller
4353,8/31/2023,Tier3,3950,0,466,Fashion,5,6,0.15,235,TRUE,42,38,75,Low-Engagement Reseller
4354,1/21/2024,Tier4+,5968,0,366,Fashion,1,2,0.09,35,FALSE,0,38,37,Ghost Reseller
4355,8/2/2024,Tier3,1426,0,456,Mixed,4,2,0.15,198,FALSE,1,36,68,Low-Engagement Reseller
4356,7/2/2024,Tier2,2400,2,451,Home,175,48,0.11,8,FALSE,53,37,29,Niche Specialist
4357,3/29/2023,Tier3,277,5,589,Fashion,119,31,0.15,4,FALSE,36,39,23,Social Catalyst
4358,2/6/2024,Tier3,2870,1,607,Home,158,45,0.15,29,FALSE,47,43,34,Niche Specialist
4359,5/6/2024,Tier4+,16789,0,795,Home,1,1,0.14,73,TRUE,40,64,44,Ghost Reseller
4360,3/1/2024,Tier4+,563,0,757,Home,1,4,0.09,211,FALSE,0,47,70,Low-Engagement Reseller
4361,11/13/2023,Tier3,11653,0,716,Fashion,4,2,0.11,183,TRUE,41,56,65,Ghost Reseller
4362,5/11/2024,Tier3,8515,2,371,Home,127,34,0.07,2,TRUE,78,41,27,Niche Specialist
4363,5/2/2024,Tier2,1444,0,727,Fashion,1,2,0.07,271,FALSE,0,47,82,Low-Engagement Reseller
4364,4/11/2023,Tier3,3462,0,678,Fashion,1,1,0.07,324,FALSE,0,47,92,Low-Engagement Reseller
4365,2/23/2023,Tier3,3351,0,665,Beauty,0,3,0.12,214,FALSE,0,46,71,Niche Specialist
4366,12/9/2024,Tier3,5499,0,542,Home,0,1,0.14,363,FALSE,0,43,100,Ghost Reseller
4367,5/26/2023,Tier3,9912,2,652,Fashion,64,21,0.1,1,TRUE,59,52,27,Social Catalyst
4368,9/1/2024,Tier3,6877,0,561,Fashion,1,2,0.12,92,FALSE,0,46,48,Ghost Reseller
4369,6/10/2024,Tier3,1916,1,458,Home,134,39,0.1,2,TRUE,80,37,29,Low-Engagement Reseller
4370,4/7/2023,Tier4+,1916,0,468,Fashion,5,0,0.15,279,FALSE,2,36,84,Low-Engagement Reseller
4371,6/15/2023,Tier2,1789,0,556,Home,3,0,0.13,191,FALSE,1,40,67,Low-Engagement Reseller
4372,11/25/2024,Tier4+,2383,0,750,Beauty,0,0,0.06,35,FALSE,0,49,37,Niche Specialist
4373,5/11/2023,Tier2,2600,2,689,Fashion,181,50,0.09,12,TRUE,94,47,29,Social Catalyst
4374,4/1/2024,Tier3,6292,0,439,Fashion,1,0,0.12,185,FALSE,0,40,65,Ghost Reseller
4375,9/11/2024,Tier3,1450,0,377,Fashion,4,0,0.1,70,FALSE,1,34,43,Low-Engagement Reseller
4376,3/20/2024,Tier3,3801,2,418,Mixed,90,26,0.06,21,TRUE,67,38,31,Low-Engagement Reseller
4377,9/30/2024,Tier3,1802,0,583,Mixed,1,4,0.11,358,FALSE,0,41,99,Low-Engagement Reseller
4378,4/22/2024,Tier2,5091,1,438,Fashion,119,36,0.11,26,FALSE,36,39,33,Social Catalyst
4379,11/26/2024,Tier3,13455,1,678,Fashion,75,20,0.11,29,TRUE,63,57,34,Social Catalyst
4380,3/7/2024,Tier2,2770,0,671,Fashion,0,1,0.05,194,FALSE,0,47,67,Low-Engagement Reseller
4381,3/9/2024,Tier2,1837,2,344,Fashion,52,15,0.12,4,FALSE,16,32,28,Social Catalyst
4382,8/27/2024,Tier2,9095,5,439,Beauty,75,23,0.12,17,TRUE,63,43,26,Niche Specialist
4383,11/19/2023,Tier4+,1476,4,590,Fashion,112,33,0.12,22,FALSE,34,41,28,Social Catalyst
4384,2/26/2024,Tier4+,32008,2,662,Mixed,108,32,0.1,10,FALSE,32,75,29,Low-Engagement Reseller
4385,3/13/2024,Tier2,2408,0,601,Mixed,4,0,0.11,344,FALSE,1,43,96,Low-Engagement Reseller
4386,5/28/2023,Tier3,4485,0,381,Beauty,2,5,0.15,322,FALSE,1,36,92,Niche Specialist
4387,5/11/2024,Tier3,57242,2,377,Fashion,196,56,0.14,1,TRUE,99,89,27,Social Catalyst
4388,2/20/2023,Tier3,1506,0,533,Fashion,4,5,0.14,170,FALSE,1,39,63,Low-Engagement Reseller
4389,5/25/2023,Tier3,9292,0,310,Fashion,5,3,0.09,291,TRUE,42,39,86,Ghost Reseller
4390,4/8/2023,Tier4+,8448,0,583,Fashion,1,0,0.12,76,TRUE,40,48,45,Ghost Reseller
4391,5/18/2024,Tier3,727,0,410,Fashion,4,3,0.15,88,FALSE,1,33,47,Low-Engagement Reseller
4392,5/12/2023,Tier4+,10419,0,665,Fashion,1,2,0.15,42,FALSE,0,52,38,Ghost Reseller
4393,3/23/2024,Tier4+,4864,2,379,Fashion,193,53,0.09,6,TRUE,98,37,28,Social Catalyst
4394,10/4/2023,Tier3,3649,3,700,Mixed,68,16,0.09,0,FALSE,20,48,26,Low-Engagement Reseller
4395,10/14/2023,Tier3,14038,1,554,Beauty,112,39,0.15,18,TRUE,74,52,32,Niche Specialist
4396,9/17/2024,Tier4+,3212,0,546,Beauty,5,0,0.11,326,FALSE,2,41,93,Niche Specialist
4397,5/16/2023,Tier4+,26836,0,446,Beauty,1,0,0.1,245,TRUE,40,62,77,Ghost Reseller
4398,7/1/2024,Tier4+,3246,1,705,Home,97,26,0.13,12,TRUE,69,47,31,Niche Specialist
4399,11/26/2023,Tier3,1272,1,538,Fashion,141,45,0.08,25,TRUE,82,40,33,Social Catalyst
4400,6/19/2023,Tier3,1209,1,675,Fashion,176,48,0.09,6,FALSE,53,45,30,Social Catalyst
4401,10/9/2023,Tier3,4660,2,759,Fashion,13,3,0.1,21,FALSE,4,51,31,Low-Engagement Reseller
4402,6/29/2023,Tier3,9063,2,705,Fashion,170,46,0.12,27,TRUE,91,53,32,Social Catalyst
4403,8/31/2024,Tier4+,3575,0,582,Fashion,2,3,0.07,68,FALSE,1,44,43,Low-Engagement Reseller
4404,3/1/2023,Tier2,5304,5,372,Mixed,141,44,0.09,11,FALSE,42,37,25,Low-Engagement Reseller
4405,5/26/2024,Tier3,17748,0,602,Beauty,1,3,0.09,68,FALSE,0,59,43,Ghost Reseller
4406,6/30/2023,Tier3,4688,1,768,Beauty,45,11,0.05,20,TRUE,54,52,32,Niche Specialist
4407,2/5/2023,Tier2,5222,5,608,Home,71,25,0.06,27,FALSE,21,47,28,Niche Specialist
4408,11/28/2024,Tier2,3244,0,723,Mixed,2,2,0.1,63,FALSE,1,48,42,Low-Engagement Reseller
4409,11/3/2024,Tier2,2892,2,355,Fashion,190,61,0.13,15,FALSE,57,34,30,Social Catalyst
4410,5/23/2024,Tier4+,3084,0,545,Home,1,0,0.05,324,FALSE,0,43,92,Niche Specialist
4411,4/5/2024,Tier4+,878,0,604,Fashion,4,5,0.14,168,TRUE,41,41,62,Low-Engagement Reseller
4412,11/21/2023,Tier2,20057,5,710,Home,34,11,0.11,27,FALSE,10,64,28,Super-Spreader
4413,1/2/2023,Tier4+,18366,0,429,Beauty,1,5,0.11,205,FALSE,0,52,69,Ghost Reseller
4414,12/7/2024,Tier4+,6750,0,342,Home,0,0,0.13,269,FALSE,0,37,82,Ghost Reseller
4415,7/13/2024,Tier3,3496,0,421,Fashion,2,6,0.1,79,FALSE,1,37,45,Low-Engagement Reseller
4416,5/8/2024,Tier3,12015,0,762,Fashion,4,0,0.15,355,FALSE,1,58,98,Ghost Reseller
4417,2/26/2023,Tier3,11328,0,455,Fashion,2,0,0.15,232,FALSE,1,45,74,Ghost Reseller
4418,3/6/2024,Tier4+,2489,0,381,Fashion,3,1,0.12,181,FALSE,1,34,65,Low-Engagement Reseller
4419,12/12/2024,Tier2,7698,0,445,Fashion,4,0,0.06,230,FALSE,1,43,74,Ghost Reseller
4420,6/23/2023,Tier2,2353,0,511,Fashion,3,0,0.07,55,TRUE,41,40,41,Low-Engagement Reseller
4421,2/19/2024,Tier2,353,1,574,Fashion,168,46,0.12,8,TRUE,90,39,30,Social Catalyst
4422,12/24/2023,Tier3,5035,0,407,Beauty,2,0,0.15,41,TRUE,41,37,38,Ghost Reseller
4423,5/23/2023,Tier4+,2551,0,412,Fashion,4,0,0.14,111,TRUE,41,35,51,Low-Engagement Reseller
4424,6/8/2024,Tier3,1366,1,366,Fashion,74,25,0.09,15,TRUE,62,33,31,Social Catalyst
4425,5/8/2024,Tier2,619,0,463,Fashion,0,0,0.15,100,TRUE,40,35,49,Low-Engagement Reseller
4426,1/13/2023,Tier3,2272,0,607,Fashion,0,2,0.08,329,FALSE,0,43,93,Low-Engagement Reseller
4427,8/28/2024,Tier4+,4378,0,753,Fashion,1,2,0.07,188,FALSE,0,51,66,Low-Engagement Reseller
4428,7/31/2023,Tier2,1918,0,313,Home,1,1,0.06,202,TRUE,40,32,69,Low-Engagement Reseller
4429,1/20/2023,Tier3,13098,1,627,Fashion,186,57,0.05,24,TRUE,96,56,33,Social Catalyst
4430,11/5/2024,Tier4+,2326,1,622,Beauty,157,52,0.11,6,FALSE,47,43,30,Niche Specialist
4431,11/17/2024,Tier3,1350,0,337,Mixed,4,2,0.08,170,FALSE,1,32,63,Low-Engagement Reseller
4432,12/13/2023,Tier3,39941,0,686,Mixed,5,0,0.07,96,FALSE,2,84,48,Ghost Reseller
4433,5/7/2023,Tier4+,9199,0,406,Fashion,0,5,0.12,111,FALSE,0,42,51,Ghost Reseller
4434,2/8/2023,Tier3,4022,0,668,Beauty,0,1,0.11,317,TRUE,40,47,91,Niche Specialist
4435,7/29/2024,Tier2,31381,0,787,Fashion,2,4,0.08,79,FALSE,1,79,45,Ghost Reseller
4436,7/19/2024,Tier2,24349,1,391,Home,200,65,0.14,12,FALSE,60,56,31,Niche Specialist
4437,4/4/2023,Tier3,1236,0,362,Fashion,1,0,0.07,217,TRUE,40,33,72,Low-Engagement Reseller
4438,11/6/2023,Tier3,8906,1,595,Fashion,89,25,0.06,21,TRUE,67,50,33,Social Catalyst
4439,5/27/2023,Tier3,799,0,571,Fashion,4,0,0.11,321,TRUE,41,40,92,Low-Engagement Reseller
4440,7/17/2024,Tier4+,9717,0,386,Home,1,0,0.09,132,TRUE,40,42,55,Ghost Reseller
4441,4/24/2023,Tier4+,672,3,535,Fashion,163,50,0.15,20,TRUE,89,38,29,Social Catalyst
4442,11/25/2024,Tier3,4891,1,341,Home,121,41,0.13,20,FALSE,36,35,32,Niche Specialist
4443,8/31/2023,Tier4+,22856,0,385,Fashion,3,4,0.08,204,TRUE,41,56,69,Ghost Reseller
4444,5/3/2024,Tier3,7797,0,526,Fashion,4,1,0.11,107,FALSE,1,45,51,Ghost Reseller
4445,4/6/2024,Tier3,2364,0,608,Home,3,0,0.11,303,TRUE,41,43,88,Niche Specialist
4446,7/21/2023,Tier3,2201,2,456,Fashion,127,39,0.15,10,TRUE,78,36,29,Social Catalyst
4447,6/30/2024,Tier4+,4169,0,550,Fashion,5,5,0.14,342,TRUE,42,42,96,Low-Engagement Reseller
4448,6/3/2023,Tier3,10354,0,549,Fashion,4,6,0.13,253,FALSE,1,48,79,Ghost Reseller
4449,8/21/2023,Tier2,1802,2,423,Beauty,106,30,0.09,21,FALSE,32,36,31,Low-Engagement Reseller
4450,6/17/2024,Tier3,9878,3,723,Home,153,43,0.14,29,FALSE,46,54,31,Niche Specialist
4451,6/8/2024,Tier4+,2416,2,596,Fashion,122,39,0.11,29,TRUE,77,43,33,Social Catalyst
4452,4/26/2023,Tier2,1499,9,436,Home,195,58,0.14,2,FALSE,59,35,17,Low-Engagement Reseller
4453,12/6/2024,Tier4+,10445,0,747,Fashion,2,0,0.14,58,TRUE,41,56,41,Ghost Reseller
4454,11/7/2024,Tier2,22699,0,417,Fashion,0,0,0.1,235,FALSE,0,56,75,Ghost Reseller
4455,11/25/2023,Tier4+,14726,0,566,Fashion,1,5,0.14,83,FALSE,0,53,46,Ghost Reseller
4456,4/19/2024,Tier2,1081,0,400,Home,5,6,0.12,329,FALSE,2,34,93,Low-Engagement Reseller
4457,5/26/2023,Tier4+,20370,0,437,Fashion,0,4,0.14,60,TRUE,40,54,42,Ghost Reseller
4458,10/15/2023,Tier3,9996,2,439,Mixed,154,45,0.06,17,TRUE,86,45,30,Low-Engagement Reseller
4459,10/16/2024,Tier4+,17442,1,427,Mixed,196,59,0.1,22,FALSE,59,51,33,Low-Engagement Reseller
4460,8/25/2024,Tier3,597,0,651,Mixed,5,7,0.13,77,FALSE,2,42,45,Low-Engagement Reseller
4461,6/17/2023,Tier3,8990,0,381,Fashion,0,0,0.05,337,FALSE,0,42,95,Ghost Reseller
4462,6/20/2024,Tier4+,13968,0,779,Home,5,5,0.11,225,FALSE,2,61,73,Ghost Reseller
4463,4/23/2023,Tier3,5265,0,399,Home,4,0,0.15,304,FALSE,1,37,88,Ghost Reseller
4464,2/2/2023,Tier4+,5618,0,500,Fashion,4,0,0.14,156,FALSE,1,42,60,Ghost Reseller
4465,5/22/2024,Tier2,9876,0,580,Home,5,6,0.15,40,FALSE,2,49,38,Ghost Reseller
4466,3/26/2024,Tier4+,2898,0,367,Mixed,5,3,0.07,316,FALSE,2,35,91,Low-Engagement Reseller
4467,11/5/2023,Tier4+,9339,0,616,Fashion,1,0,0.15,196,FALSE,0,49,68,Ghost Reseller
4468,7/23/2023,Tier4+,3002,2,661,Fashion,74,21,0.08,19,FALSE,22,46,31,Social Catalyst
4469,9/21/2024,Tier2,24602,1,348,Fashion,102,35,0.07,10,FALSE,31,56,30,Social Catalyst
4470,11/22/2024,Tier3,852,2,455,Fashion,12,2,0.14,26,FALSE,4,35,32,Low-Engagement Reseller
4471,1/22/2023,Tier4+,14601,1,656,Fashion,10,2,0.06,6,FALSE,3,58,30,Low-Engagement Reseller
4472,6/1/2024,Tier3,1269,2,353,Beauty,147,46,0.13,0,FALSE,44,32,27,Low-Engagement Reseller
4473,1/15/2024,Tier3,1011,0,580,Fashion,0,0,0.13,189,FALSE,0,40,66,Low-Engagement Reseller
4474,12/11/2024,Tier3,2979,0,475,Fashion,3,0,0.08,307,TRUE,41,39,89,Low-Engagement Reseller
4475,5/5/2024,Tier3,5636,0,800,Home,2,3,0.11,54,FALSE,1,53,40,Ghost Reseller
4476,2/19/2024,Tier3,1637,0,596,Home,5,0,0.11,282,TRUE,42,42,84,Low-Engagement Reseller
4477,4/5/2024,Tier3,1485,1,345,Beauty,58,13,0.08,27,TRUE,57,33,34,Low-Engagement Reseller
4478,10/26/2023,Tier3,1763,0,665,Home,0,0,0.08,143,FALSE,0,45,57,Low-Engagement Reseller
4479,2/11/2024,Tier3,23574,2,607,Fashion,128,38,0.09,4,FALSE,38,65,28,Social Catalyst
4480,10/29/2023,Tier3,3854,0,617,Home,1,1,0.05,107,TRUE,40,46,51,Niche Specialist
4481,4/6/2023,Tier4+,90211,0,579,Beauty,5,6,0.12,44,FALSE,2,130,38,Ghost Reseller
4482,10/27/2024,Tier4+,11269,0,358,Home,3,0,0.08,180,FALSE,1,43,65,Ghost Reseller
4483,3/6/2024,Tier3,10451,4,636,Fashion,71,24,0.1,24,TRUE,61,52,29,Social Catalyst
4484,5/13/2023,Tier4+,24358,1,420,Fashion,61,18,0.12,25,FALSE,18,58,33,Social Catalyst
4485,5/26/2023,Tier3,5814,0,341,Fashion,0,0,0.05,178,FALSE,0,38,64,Ghost Reseller
4486,9/23/2023,Tier3,4565,2,783,Beauty,152,42,0.12,14,FALSE,46,52,30,Niche Specialist
4487,10/29/2024,Tier4+,3193,0,744,Mixed,0,0,0.12,242,FALSE,0,49,76,Low-Engagement Reseller
4488,6/11/2023,Tier4+,2208,0,378,Home,1,4,0.12,116,FALSE,0,34,52,Niche Specialist
4489,7/7/2024,Tier3,2580,0,300,Fashion,3,1,0.06,170,TRUE,41,33,63,Low-Engagement Reseller
4490,3/16/2024,Tier4+,2140,0,744,Fashion,4,6,0.09,62,FALSE,1,48,42,Low-Engagement Reseller
4491,12/19/2023,Tier3,759,0,740,Fashion,5,0,0.11,174,FALSE,2,46,63,Low-Engagement Reseller
4492,6/25/2023,Tier2,4139,0,539,Home,4,0,0.12,178,FALSE,1,42,64,Niche Specialist
4493,9/15/2024,Tier3,7033,4,621,Home,61,13,0.13,28,FALSE,18,48,29,Niche Specialist
4494,8/10/2023,Tier2,5838,0,405,Home,4,0,0.06,88,FALSE,1,40,47,Ghost Reseller
4495,7/12/2023,Tier3,6293,0,514,Fashion,0,0,0.15,156,FALSE,0,43,60,Ghost Reseller
4496,12/8/2023,Tier2,933,0,762,Mixed,5,4,0.12,343,FALSE,2,47,96,Low-Engagement Reseller
4497,1/12/2023,Tier3,11824,1,629,Fashion,183,60,0.14,11,TRUE,95,53,31,Social Catalyst
4498,9/19/2024,Tier4+,3178,1,336,Fashion,190,52,0.09,18,FALSE,57,34,32,Social Catalyst
4499,5/17/2023,Tier3,1336,2,575,Beauty,147,43,0.15,1,TRUE,84,40,27,Low-Engagement Reseller
4500,7/16/2023,Tier2,523,0,504,Fashion,5,4,0.07,272,TRUE,42,38,82,Low-Engagement Reseller
4501,6/9/2024,Tier3,2706,0,576,Fashion,4,4,0.07,296,TRUE,41,43,87,Low-Engagement Reseller
4502,7/7/2023,Tier4+,17248,0,556,Fashion,1,0,0.12,198,FALSE,0,56,68,Ghost Reseller
4503,10/30/2024,Tier4+,9648,0,593,Beauty,5,0,0.11,51,TRUE,42,50,40,Ghost Reseller
4504,6/5/2023,Tier3,2260,1,550,Mixed,32,15,0.08,3,TRUE,50,41,29,Low-Engagement Reseller
4505,5/16/2023,Tier4+,3764,0,745,Home,5,5,0.09,282,FALSE,2,50,84,Niche Specialist
4506,4/5/2024,Tier3,6475,0,480,Fashion,2,1,0.05,334,TRUE,41,43,94,Ghost Reseller
4507,11/16/2024,Tier2,1006,1,718,Fashion,43,13,0.13,2,FALSE,13,45,29,Low-Engagement Reseller
4508,3/20/2024,Tier3,2988,1,408,Home,20,1,0.08,4,FALSE,6,37,29,Niche Specialist
4509,11/20/2023,Tier2,15749,0,735,Fashion,1,0,0.06,228,FALSE,0,62,74,Ghost Reseller
4510,1/7/2023,Tier2,17994,2,795,Fashion,159,51,0.11,2,TRUE,88,66,27,Social Catalyst
4511,10/22/2023,Tier3,493,0,730,Fashion,4,0,0.08,251,TRUE,41,46,78,Low-Engagement Reseller
4512,12/15/2024,Tier3,1113,0,377,Home,0,0,0.12,93,TRUE,40,33,48,Low-Engagement Reseller
4513,10/29/2024,Tier4+,9070,3,748,Fashion,35,15,0.15,16,FALSE,11,54,29,Low-Engagement Reseller
4514,10/5/2024,Tier3,9939,0,788,Home,5,0,0.05,121,FALSE,2,58,53,Ghost Reseller
4515,12/7/2023,Tier3,1931,2,378,Fashion,109,33,0.13,10,FALSE,33,34,29,Social Catalyst
4516,3/29/2023,Tier4+,845,1,573,Fashion,128,39,0.13,11,TRUE,78,40,31,Social Catalyst
4517,12/25/2024,Tier4+,4607,2,731,Fashion,136,40,0.11,18,TRUE,81,50,30,Social Catalyst
4518,6/15/2023,Tier3,1575,0,529,Fashion,1,0,0.15,219,FALSE,0,38,72,Low-Engagement Reseller
4519,10/2/2023,Tier3,30638,0,739,Fashion,3,3,0.12,44,TRUE,41,76,38,Ghost Reseller
4520,12/14/2023,Tier3,676,0,645,Fashion,1,4,0.08,63,FALSE,0,43,42,Low-Engagement Reseller
4521,3/15/2023,Tier3,3556,0,564,Home,2,4,0.09,174,FALSE,1,43,63,Niche Specialist
4522,2/7/2024,Tier4+,2364,1,704,Fashion,117,39,0.06,24,FALSE,35,48,33,Social Catalyst
4523,6/1/2023,Tier3,1216,3,733,Mixed,125,38,0.06,12,FALSE,38,48,28,Low-Engagement Reseller
4524,1/22/2023,Tier4+,1445,0,737,Home,2,0,0.08,49,FALSE,1,47,39,Low-Engagement Reseller
4525,12/17/2023,Tier4+,1050,0,352,Beauty,1,0,0.06,278,FALSE,0,33,83,Low-Engagement Reseller
4526,1/15/2023,Tier4+,12823,0,318,Fashion,3,4,0.07,233,FALSE,1,43,75,Ghost Reseller
4527,1/6/2024,Tier3,3349,1,379,Fashion,171,47,0.09,10,FALSE,51,36,30,Social Catalyst
4528,1/25/2024,Tier3,4045,0,451,Home,5,7,0.12,86,TRUE,42,39,46,Niche Specialist
4529,6/16/2023,Tier3,4269,2,704,Fashion,120,37,0.12,30,FALSE,36,48,33,Social Catalyst
4530,12/30/2024,Tier4+,5426,0,592,Mixed,4,0,0.09,139,TRUE,41,46,57,Ghost Reseller
4531,11/19/2024,Tier4+,1605,0,383,Mixed,2,0,0.09,324,TRUE,41,34,92,Low-Engagement Reseller
4532,9/24/2023,Tier3,8832,0,329,Fashion,2,1,0.06,200,TRUE,41,40,68,Ghost Reseller
4533,4/6/2023,Tier3,15206,1,348,Mixed,95,33,0.1,28,FALSE,29,46,34,Low-Engagement Reseller
4534,11/9/2024,Tier2,2558,0,371,Fashion,1,0,0.08,217,FALSE,0,35,72,Low-Engagement Reseller
4535,7/25/2023,Tier2,7605,0,565,Fashion,0,0,0.08,218,FALSE,0,47,72,Ghost Reseller
4536,9/21/2023,Tier4+,2766,0,541,Fashion,3,0,0.07,81,FALSE,1,42,46,Low-Engagement Reseller
4537,3/31/2024,Tier2,860,0,476,Home,1,2,0.08,171,FALSE,0,37,63,Low-Engagement Reseller
4538,3/20/2024,Tier4+,6229,0,384,Fashion,1,0,0.08,311,TRUE,40,39,90,Ghost Reseller
4539,4/3/2023,Tier2,9064,1,418,Home,169,54,0.15,3,FALSE,51,42,29,Niche Specialist
4540,7/8/2023,Tier4+,3541,0,583,Home,4,0,0.12,245,FALSE,1,43,77,Niche Specialist
4541,3/27/2023,Tier3,9879,0,565,Fashion,0,0,0.13,348,TRUE,40,48,97,Ghost Reseller
4542,2/15/2024,Tier3,1917,0,622,Fashion,3,1,0.12,89,TRUE,41,43,47,Low-Engagement Reseller
